label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
odroid3,85.2,83.4,82.1,81.0,80.7,80.8,80.9
odroid3,84.1,82.9,81.8,80.8,80.5,80.7,80.6
odroid3,84.4,82.5,81.9,80.9,80.5,81.2,80.8
odroid3,84.1,82.3,82.0,80.6,80.2,81.2,80.8
odroid3,84.2,82.3,82.3,80.8,80.9,81.0,80.7
odroid3,84.4,82.2,82.1,81.0,80.7,80.3,80.6
odroid3,85.1,83.1,82.1,81.3,80.5,80.8,80.9
odroid3,84.5,82.5,82.3,81.1,80.5,80.5,80.6
odroid3,84.0,82.1,81.6,80.9,80.8,80.5,80.3
odroid3,84.0,82.9,81.9,81.0,80.6,80.7,80.5
odroid3,84.9,83.6,82.2,81.1,80.9,80.7,80.7
odroid3,85.3,83.3,82.5,81.0,80.7,80.9,81.1
odroid3,84.5,82.4,81.6,80.8,81.0,80.6,80.5
odroid3,84.7,82.0,82.0,81.1,80.4,80.4,80.4
odroid3,84.1,82.2,82.2,80.8,80.3,80.9,80.5
odroid3,85.2,83.1,82.9,80.7,80.7,80.8,81.1
odroid3,84.4,82.4,82.1,80.8,80.6,80.5,80.3
odroid3,84.2,82.1,82.1,80.7,80.6,80.6,80.6
odroid3,86.4,89.3,83.5,82.8,81.9,82.5,82.0
odroid3,84.9,83.2,82.0,81.1,80.9,80.8,80.8
odroid3,84.2,82.9,82.1,81.0,81.0,80.7,80.6
odroid3,83.8,82.5,81.8,81.0,80.7,80.8,80.3
odroid3,84.0,82.4,82.0,81.3,81.2,80.3,80.6
odroid3,84.2,82.6,82.0,80.8,80.4,80.8,80.7
odroid3,84.2,82.4,82.0,80.9,80.7,80.7,80.2
odroid3,84.1,82.6,81.8,80.5,80.3,80.5,80.8
odroid3,84.6,82.6,82.0,81.2,80.4,80.2,80.5
odroid3,85.2,83.0,81.9,81.2,80.6,81.1,80.8
odroid3,84.4,82.4,81.6,80.8,80.3,80.7,80.6
odroid3,84.0,82.3,81.7,81.0,80.8,80.5,80.4
odroid3,85.4,82.7,82.7,80.9,80.8,81.2,80.8
odroid3,85.2,83.3,82.5,82.5,81.2,82.0,81.7
odroid3,84.6,82.8,81.7,80.4,80.6,80.6,80.2
odroid3,84.4,82.5,81.9,81.1,80.4,80.6,80.6
odroid3,83.9,82.4,82.0,80.7,80.9,80.5,80.4
odroid3,84.2,82.4,82.0,81.1,80.6,80.2,80.6
odroid3,84.4,82.3,81.9,81.2,80.5,80.6,80.7
odroid3,84.6,82.2,82.3,80.8,80.3,80.3,80.6
odroid3,84.0,82.2,82.0,80.5,80.6,80.4,80.1
odroid3,84.1,82.3,82.2,80.6,80.8,80.6,80.5
odroid3,84.3,82.3,81.6,80.6,80.3,80.4,80.2
odroid3,85.6,83.2,82.4,81.2,81.2,80.7,81.1
odroid3,84.4,82.2,81.9,81.0,80.2,80.5,80.6
odroid3,83.8,82.4,81.6,80.5,80.4,80.8,80.5
odroid3,84.3,82.2,81.8,81.1,80.4,80.5,80.3
odroid3,84.1,82.4,81.9,80.6,80.5,80.4,80.6
odroid3,85.0,82.5,81.5,81.0,80.6,80.5,80.7
odroid3,84.0,82.1,81.6,80.5,80.5,80.6,81.5
odroid3,84.4,82.2,81.7,81.0,81.1,80.4,80.3
odroid3,84.9,83.9,82.2,81.1,80.9,80.9,80.9
odroid3,84.1,82.0,82.2,80.7,80.3,80.7,80.7
odroid3,84.0,82.4,81.8,80.8,80.4,80.6,80.4
odroid3,84.3,83.0,82.2,80.6,80.5,80.7,80.6
odroid3,84.7,83.9,83.1,80.6,80.5,80.6,80.4
odroid3,85.1,83.2,82.8,81.6,80.9,82.0,80.7
odroid3,84.5,82.1,82.1,81.0,80.5,80.8,80.5
odroid3,85.4,83.4,82.3,81.1,81.0,80.8,80.7
odroid3,84.4,82.3,81.8,80.7,80.3,80.5,80.6
odroid3,84.1,82.6,81.8,80.8,80.6,80.4,80.1
odroid3,84.2,82.4,81.8,80.9,80.5,80.8,80.6
odroid3,84.0,82.4,82.3,81.1,80.2,80.8,80.4
odroid3,84.4,82.1,81.7,80.6,80.3,80.6,80.4
odroid3,84.3,82.6,81.9,80.7,80.8,80.6,80.6
odroid3,84.5,83.1,82.2,80.8,81.1,81.0,80.8
odroid3,85.0,83.1,82.2,81.0,80.6,81.0,80.7
odroid3,84.3,82.5,82.1,80.9,80.5,80.8,80.5
odroid3,84.2,82.7,81.9,80.7,80.6,80.5,80.6
odroid3,84.1,82.3,81.9,80.7,80.4,80.8,80.7
odroid3,83.8,82.5,82.5,81.0,80.6,80.5,80.8
odroid3,84.0,82.3,82.1,80.5,80.8,80.6,80.9
odroid3,84.2,82.9,81.7,80.8,80.6,80.6,83.5
odroid3,84.2,82.5,82.0,80.5,80.7,80.6,80.2
odroid3,84.8,83.0,82.0,80.9,80.5,81.3,80.9
odroid3,85.0,83.1,81.9,81.1,80.8,80.9,81.2
odroid3,85.1,83.0,82.0,80.9,80.9,81.2,80.9
odroid3,84.3,82.3,82.4,80.8,80.8,81.0,80.8
odroid3,83.8,82.4,82.0,81.0,80.5,80.2,80.6
odroid3,85.1,83.2,82.1,81.0,80.9,80.6,80.9
odroid3,84.1,82.8,81.8,81.1,80.4,80.4,81.0
odroid3,83.9,82.3,82.2,80.5,80.9,80.5,80.6
odroid3,84.3,82.4,82.2,80.9,80.5,80.5,80.6
odroid3,85.3,82.7,82.2,81.1,81.0,81.0,80.4
odroid3,84.8,82.4,82.1,80.8,80.8,80.5,80.6
odroid3,85.5,82.7,82.1,81.1,80.7,81.0,81.0
odroid3,84.6,82.2,82.0,81.0,80.5,80.5,80.6
odroid3,85.3,83.1,82.0,81.0,80.7,80.8,81.1
odroid3,85.3,83.1,82.3,80.9,80.9,80.8,80.8
odroid3,84.7,82.4,82.2,80.7,80.9,80.3,80.6
odroid3,84.4,82.3,81.7,80.7,80.3,80.6,80.5
odroid3,83.9,82.2,81.9,81.3,80.5,80.4,80.3
odroid3,84.2,82.2,81.9,80.5,80.7,80.8,81.0
odroid3,84.0,82.2,82.2,81.2,80.7,80.7,80.7
odroid3,84.2,82.9,81.9,80.8,80.7,80.2,80.4
odroid3,85.2,83.5,82.0,80.8,81.2,80.6,81.2
odroid3,84.5,83.0,83.2,80.8,80.7,80.5,80.8
odroid3,84.6,82.4,81.9,81.0,80.6,80.4,80.3
odroid3,84.0,82.2,82.1,80.5,80.5,80.5,80.6
odroid3,85.5,83.1,82.1,81.0,81.1,80.8,80.8
odroid3,84.2,82.6,82.1,80.9,80.7,80.5,80.9
odroid3,85.4,83.3,82.5,81.0,80.8,80.7,80.7
odroid3,84.0,82.5,82.1,80.7,80.4,81.0,80.5
odroid3,85.4,82.7,82.3,81.0,81.0,80.5,80.4
odroid3,84.7,82.5,81.6,80.7,80.4,80.6,80.7
odroid3,84.4,82.7,81.7,80.8,80.7,80.8,80.6
odroid3,85.6,83.2,81.9,81.0,80.8,80.7,80.5
odroid3,84.3,82.0,81.8,80.7,80.5,80.4,80.5
odroid3,84.1,82.3,82.0,80.7,80.9,80.6,80.7
odroid3,84.0,81.9,82.3,80.7,80.5,80.7,80.6
odroid3,85.7,83.3,83.6,81.0,81.0,80.7,80.7
odroid3,84.5,82.5,82.0,80.9,80.5,80.4,80.5
odroid3,84.5,82.6,82.5,81.0,80.3,80.6,80.5
odroid3,84.2,82.5,81.7,80.6,80.5,80.4,80.7
odroid3,83.9,82.5,81.7,80.9,80.4,80.9,80.4
odroid3,84.2,82.5,82.2,80.7,80.2,80.6,80.4
odroid3,83.9,82.1,81.9,81.3,80.4,80.3,80.6
odroid3,85.3,83.3,82.1,80.9,80.8,80.8,80.7
odroid3,84.1,82.4,81.8,81.0,80.6,80.9,80.7
odroid3,83.9,82.8,81.8,80.6,80.9,80.6,80.7
odroid3,85.1,87.5,82.5,81.1,80.9,92.7,90.0
odroid3,84.4,82.2,81.7,80.9,80.7,81.1,80.5
odroid3,85.2,83.2,81.8,81.4,80.7,81.0,81.0
odroid3,84.9,82.7,82.0,80.6,80.6,80.9,80.6
odroid3,84.9,83.4,82.5,81.2,81.5,80.9,80.9
odroid3,84.5,82.3,81.9,81.0,80.6,80.5,80.6
odroid3,83.9,82.3,82.0,80.7,80.6,80.4,80.6
odroid3,84.1,82.3,81.4,80.5,80.9,80.8,80.6
odroid3,85.7,83.0,82.1,81.0,80.9,80.8,80.9
odroid3,84.1,82.2,82.2,80.9,80.5,80.8,80.7
odroid3,83.8,82.2,82.3,80.7,80.3,80.4,80.8
odroid3,84.3,82.3,82.1,80.7,80.7,80.5,80.4
odroid3,83.8,82.3,81.8,80.8,80.8,80.9,80.6
odroid3,84.5,82.7,82.0,81.3,80.5,80.3,80.3
odroid3,84.5,82.1,82.2,80.8,80.6,80.3,80.5
odroid3,84.3,82.2,82.2,80.7,80.5,80.6,80.7
odroid3,84.3,82.4,81.4,80.8,80.6,80.7,80.3
odroid3,84.4,82.3,82.1,80.7,80.7,80.6,80.9
odroid3,85.9,84.8,84.2,81.5,80.7,80.8,80.8
odroid3,85.0,83.7,82.4,81.0,84.9,94.7,98.0
odroid3,83.9,82.3,81.7,80.8,80.6,80.8,80.5
odroid3,83.7,82.0,81.8,80.5,80.4,80.5,80.6
odroid3,84.5,82.7,81.9,80.9,80.4,80.5,80.8
odroid3,84.7,82.8,82.1,80.8,80.8,80.7,81.0
odroid3,84.0,82.8,81.7,82.5,83.5,81.3,80.7
odroid3,84.0,82.0,82.2,80.8,80.5,80.5,80.7
odroid3,83.8,82.3,81.5,80.3,80.5,80.6,80.8
odroid3,84.4,82.1,82.3,80.5,80.8,80.5,80.5
odroid3,84.0,82.7,82.0,80.7,80.7,80.8,80.3
odroid3,83.9,82.2,81.9,81.1,80.6,80.7,80.7
odroid3,84.0,82.5,82.3,80.7,80.5,80.7,80.8
odroid3,85.2,82.9,82.3,80.9,80.4,80.8,80.3
odroid3,84.1,82.1,81.8,80.7,80.7,80.7,80.6
odroid3,84.0,82.1,82.0,81.0,80.7,80.7,80.5
odroid3,84.1,82.7,81.9,80.7,80.8,80.9,80.3
odroid3,84.5,82.4,82.1,80.9,80.5,80.6,80.6
odroid3,84.3,82.0,81.8,81.1,80.6,80.5,80.6
odroid3,84.4,82.4,81.7,80.8,80.7,80.7,80.7
odroid3,84.4,82.1,81.6,80.8,80.8,80.4,80.6
odroid3,84.6,82.5,81.8,81.2,80.5,80.6,80.7
odroid3,84.2,82.3,81.8,80.7,80.4,80.8,80.8
odroid3,84.5,82.8,82.1,81.1,80.3,80.8,80.7
odroid3,85.1,83.0,81.8,81.2,80.9,80.7,81.0
odroid3,84.0,82.1,82.1,80.8,80.9,80.3,80.5
odroid3,83.9,82.4,82.4,80.7,80.3,80.3,80.9
odroid3,84.2,82.2,82.2,80.9,80.8,80.4,80.5
odroid3,84.2,82.3,82.1,80.9,80.4,80.6,80.4
odroid3,83.9,82.3,81.7,81.1,80.7,80.5,80.4
odroid3,84.1,82.1,81.9,80.9,80.7,80.5,80.8
odroid3,84.1,82.7,81.7,81.1,80.7,80.5,80.7
odroid3,83.9,82.4,81.8,80.6,80.5,80.5,80.5
odroid3,84.2,82.0,82.2,80.9,80.4,80.4,80.3
odroid3,84.0,82.4,82.4,80.7,80.5,80.5,80.2
odroid3,84.2,82.5,82.2,81.0,80.7,80.4,80.6
odroid3,85.2,83.6,82.7,81.0,80.5,80.6,81.1
odroid3,84.2,81.8,82.3,81.0,80.8,80.2,80.3
odroid3,84.5,82.4,82.4,80.4,80.9,80.6,80.4
odroid3,84.0,82.6,82.0,80.7,80.9,80.6,80.6
odroid3,85.0,83.6,82.4,80.7,80.8,80.7,80.7
odroid3,84.1,82.6,81.9,81.0,80.6,80.5,80.5
odroid3,83.8,81.9,82.2,80.7,80.5,80.7,80.6
odroid3,84.1,82.5,81.7,81.0,80.7,80.5,80.6
odroid3,84.2,82.5,82.2,80.6,80.4,80.5,80.5
odroid3,83.9,82.6,81.5,81.0,80.8,80.5,80.5
odroid3,83.7,82.4,81.8,80.6,80.4,80.5,80.4
odroid3,84.1,82.5,82.1,81.3,80.8,80.7,80.5
odroid3,84.4,82.3,81.8,80.6,80.6,80.6,80.5
odroid3,84.2,82.9,82.0,80.7,80.6,80.7,80.6
odroid3,83.9,82.6,82.2,81.0,80.9,80.3,80.8
odroid3,84.2,82.3,82.2,80.5,80.3,80.7,80.6
odroid3,84.2,82.3,81.8,81.0,80.7,80.8,80.5
odroid3,83.9,82.5,82.0,80.8,80.5,80.6,80.7
odroid3,84.1,82.6,81.6,80.8,80.7,81.0,80.3
odroid3,84.2,82.3,82.0,80.9,80.4,80.3,80.1
odroid3,84.0,82.2,81.9,80.9,80.6,80.5,80.8
odroid3,84.3,82.5,82.2,81.0,80.2,80.8,80.6
odroid3,85.7,84.0,83.0,81.3,81.7,80.7,81.5
odroid3,84.8,83.2,82.0,81.2,80.8,81.3,80.9
odroid3,84.2,82.4,81.7,80.9,80.6,80.6,80.4
odroid3,84.1,82.1,82.0,81.1,80.5,80.8,80.7
odroid3,84.1,82.3,82.5,80.8,80.6,81.7,80.7
odroid3,84.2,83.1,82.4,80.9,80.7,80.7,80.6
odroid3,84.4,82.5,82.0,81.0,80.5,80.6,80.2
odroid3,84.1,82.6,82.1,81.6,81.8,80.8,80.6
odroid3,84.0,82.8,81.5,80.6,80.6,81.5,80.6
odroid3,85.1,83.1,82.9,81.0,81.6,80.7,80.5
odroid3,90.9,82.0,81.7,80.4,80.7,80.4,80.7
odroid3,84.3,82.4,82.2,80.9,80.5,80.5,80.7
odroid3,84.3,83.0,81.9,80.8,80.6,80.6,81.1
odroid3,84.4,82.3,83.8,83.0,85.0,83.0,81.7
odroid3,88.1,82.1,81.6,80.8,80.3,80.5,80.2
odroid3,84.9,83.1,82.1,80.9,80.7,80.9,81.3
odroid3,85.5,83.6,82.8,80.8,81.6,80.7,80.8
odroid3,84.0,82.4,81.6,81.1,80.3,80.5,80.7
odroid3,84.4,82.8,81.8,80.6,80.8,81.0,80.3
odroid3,84.4,82.1,81.9,80.7,80.3,80.8,80.4
odroid3,84.1,82.3,81.9,80.6,80.6,80.2,80.2
odroid3,84.4,82.3,81.8,80.6,80.9,80.6,80.8
odroid3,84.5,82.6,81.9,81.2,80.3,80.7,80.6
odroid3,84.0,82.6,82.2,81.2,80.5,80.6,80.5
odroid3,84.3,82.1,81.7,81.0,80.5,80.3,80.7
odroid3,84.4,82.5,81.8,80.7,80.7,80.4,80.7
odroid3,84.1,82.1,82.2,80.7,80.3,80.6,80.7
odroid3,85.4,82.9,82.3,81.0,80.6,80.9,81.0
odroid3,83.9,82.0,82.1,81.0,80.4,80.3,80.7
odroid3,85.0,82.6,82.4,80.9,81.5,80.9,81.2
odroid3,84.2,82.8,81.7,80.7,80.2,80.7,80.4
odroid3,85.0,82.0,82.0,80.8,80.3,80.9,80.7
odroid3,84.9,83.6,81.9,80.7,80.8,80.5,81.1
odroid3,84.3,82.1,82.2,80.7,80.9,80.8,80.6
odroid3,84.2,83.4,82.3,80.9,80.4,80.5,80.9
odroid3,84.1,82.7,81.9,80.6,80.9,80.6,80.5
odroid3,84.5,82.2,81.7,80.9,80.5,81.0,80.9
odroid3,84.3,81.8,81.9,81.0,80.6,80.5,80.5
odroid3,84.2,82.3,82.0,80.8,80.7,80.8,81.4
odroid3,85.2,83.7,82.0,81.3,80.6,80.8,80.6
odroid3,84.3,82.3,81.9,80.6,80.4,80.6,80.4
odroid3,84.2,82.3,82.0,80.9,80.7,80.9,80.7
odroid3,84.1,82.7,81.9,80.7,80.6,80.5,80.4
odroid3,84.1,82.4,81.9,80.6,80.4,80.7,82.5
odroid3,84.4,82.2,81.3,80.9,80.3,80.2,80.3
odroid3,87.4,84.1,82.0,80.8,80.5,80.7,80.9
odroid3,85.4,82.9,82.0,81.1,81.2,80.9,80.8
odroid3,84.0,82.2,82.1,80.6,80.5,80.6,80.5
odroid3,83.9,82.3,82.1,80.6,80.7,80.4,80.4
odroid3,84.3,82.3,82.0,80.8,80.3,80.7,81.0
odroid3,84.4,82.4,82.0,80.9,80.3,80.6,80.6
odroid3,85.2,83.5,82.3,81.0,81.0,80.7,80.9
odroid3,84.0,82.2,82.1,80.7,80.6,80.6,80.7
odroid3,84.9,82.0,82.0,81.2,80.6,80.4,80.9
odroid3,84.4,82.3,81.9,80.8,81.1,80.5,80.3
odroid3,85.5,83.7,82.6,80.8,80.9,81.0,81.0
odroid3,83.9,82.8,82.1,80.6,80.7,80.4,80.5
odroid3,84.2,82.0,82.0,81.0,80.4,80.6,80.6
odroid3,85.2,83.1,82.0,81.3,80.6,81.0,81.0
odroid3,84.2,82.0,82.1,81.3,81.4,80.3,80.6
odroid3,84.5,82.7,81.8,80.7,80.3,80.6,80.5
odroid3,83.8,82.0,81.8,80.7,80.5,80.7,80.5
odroid3,83.8,82.4,82.4,80.8,80.7,80.7,80.8
odroid3,85.1,83.6,81.8,80.9,80.8,81.6,81.2
odroid3,84.0,82.4,82.0,81.0,80.6,80.5,80.2
odroid3,84.2,82.0,82.0,81.1,80.7,80.6,80.9
odroid3,84.2,82.1,81.6,80.8,80.3,80.5,80.5
odroid3,85.2,83.5,81.8,81.3,80.7,81.0,81.0
odroid3,83.9,82.4,82.1,80.6,80.5,80.8,80.6
odroid3,84.6,82.2,82.0,80.9,80.3,80.6,80.7
odroid3,84.3,82.9,82.0,80.8,80.5,80.7,80.5
odroid3,84.2,82.4,82.2,80.7,80.7,80.4,80.6
odroid3,85.2,82.8,82.3,80.9,81.1,80.9,80.5
odroid3,84.2,82.8,82.0,80.6,80.3,80.5,80.7
odroid3,86.6,93.3,96.4,90.2,89.6,85.9,87.6
odroid3,85.1,83.4,82.0,81.2,80.7,81.0,80.7
odroid3,84.3,82.2,81.8,80.4,80.8,80.6,80.8
odroid3,84.4,82.2,81.8,80.7,80.5,80.4,80.6
odroid3,84.1,82.4,82.1,80.7,80.5,80.5,80.8
odroid3,83.9,83.2,82.0,80.9,80.8,80.5,80.5
odroid3,84.3,81.9,82.0,81.1,80.7,80.7,80.3
odroid3,85.1,82.9,82.2,81.0,80.5,81.4,81.0
odroid3,85.9,82.9,82.1,80.9,80.6,80.7,80.9
odroid3,84.0,82.3,81.5,80.9,80.2,80.2,80.9
odroid3,84.0,82.3,82.0,80.5,80.6,80.5,80.6
odroid3,84.1,82.5,82.0,80.9,80.6,80.2,80.3
odroid3,84.0,82.6,81.9,80.6,81.0,81.0,80.3
odroid3,84.3,82.4,82.2,80.8,80.4,80.5,81.0
odroid3,83.7,82.2,81.6,81.0,80.4,80.4,80.7
odroid3,84.2,82.2,82.0,81.0,80.6,80.4,80.7
odroid3,85.3,83.2,82.4,81.2,80.7,80.8,80.7
odroid3,84.4,82.1,81.8,80.9,80.8,80.5,80.5
odroid3,84.2,82.5,82.2,80.9,80.5,80.6,80.2
odroid3,84.5,82.3,82.0,81.0,80.3,80.6,80.8
odroid3,84.5,83.3,82.5,81.0,81.2,80.5,80.7
odroid3,84.2,82.4,81.7,80.7,80.2,80.4,80.2
odroid3,83.9,82.1,82.1,81.1,80.6,80.7,80.7
odroid3,84.0,82.5,81.9,80.7,80.6,80.6,80.6
odroid3,84.7,83.1,82.1,81.1,80.8,80.8,81.3
odroid3,84.1,82.4,81.9,81.0,81.3,80.3,80.3
odroid3,86.7,82.3,81.8,80.9,80.7,80.4,80.8
odroid3,84.4,82.3,81.8,81.0,80.8,80.6,80.3
odroid3,84.3,82.4,82.0,80.8,80.7,80.3,80.7
odroid3,84.2,82.9,81.9,81.1,80.4,80.8,80.3
odroid3,84.3,82.2,81.8,80.9,80.2,80.7,80.4
odroid3,84.7,82.1,82.2,80.9,80.6,80.5,81.4
odroid3,84.1,82.2,82.2,80.8,80.6,80.4,80.6
odroid3,84.4,82.2,82.1,80.6,80.3,80.6,80.4
odroid3,84.2,82.3,81.9,80.8,80.6,80.6,80.7
odroid3,84.2,82.7,82.1,80.7,80.4,80.5,80.4
odroid3,84.3,81.9,82.0,81.0,80.4,80.6,80.7
odroid3,84.0,82.4,82.0,80.8,80.3,80.8,80.4
odroid3,84.0,81.7,81.8,80.8,80.3,80.9,80.4
odroid3,84.1,82.7,82.6,81.2,80.5,80.6,80.5
odroid3,84.8,83.2,82.0,80.8,80.7,80.8,80.7
odroid3,84.3,82.4,81.9,80.6,80.7,80.9,80.8
odroid3,84.3,82.6,81.9,80.9,80.5,80.4,80.6
odroid3,84.2,81.9,82.0,80.8,80.6,80.7,80.5
odroid3,83.8,82.4,81.9,80.5,80.5,80.4,80.8
odroid3,86.5,88.0,82.9,81.0,81.0,81.0,80.3
odroid3,83.9,82.1,82.1,80.6,80.6,80.7,80.5
odroid3,83.8,82.5,82.3,80.7,80.4,80.6,80.6
odroid3,85.4,83.1,82.4,81.0,81.0,87.2,80.7
odroid3,84.3,82.3,81.8,80.9,80.6,80.6,80.3
odroid3,83.9,82.4,82.1,80.7,80.5,80.5,80.2
odroid3,84.0,82.3,82.2,80.9,80.6,80.7,81.2
odroid3,85.2,83.4,82.2,81.1,80.6,80.9,80.7
odroid3,85.0,82.8,82.3,80.9,81.0,80.8,81.0
odroid3,84.0,82.2,81.7,80.7,80.4,80.3,80.3
odroid3,84.0,82.3,82.1,80.7,80.3,80.4,80.4
odroid3,84.2,82.6,82.1,80.7,80.9,80.1,80.5
odroid3,84.3,82.6,81.8,80.8,80.6,80.3,80.7
odroid3,84.2,82.1,81.5,80.7,80.4,80.5,80.7
odroid3,84.5,82.4,81.7,80.6,80.3,80.7,80.3
odroid3,84.3,82.1,82.2,80.7,80.6,80.8,80.5
odroid3,84.9,83.2,82.3,80.8,81.4,81.0,81.0
odroid3,84.3,82.2,81.7,82.3,81.3,80.6,80.7
odroid3,85.1,83.2,81.8,81.5,80.6,80.8,80.9
odroid3,84.7,82.8,82.2,80.9,80.8,80.6,80.8
odroid3,84.5,83.2,82.1,81.1,80.8,80.8,80.5
odroid3,84.4,82.2,82.0,81.8,81.3,80.5,80.6
odroid3,84.4,82.1,81.8,80.9,80.7,81.8,80.6
odroid3,84.7,82.8,82.0,80.7,80.6,80.5,80.8
odroid3,84.2,82.8,81.9,80.9,80.9,80.9,80.6
odroid3,84.3,82.5,81.7,80.8,80.6,80.7,80.9
odroid3,84.4,82.5,81.4,80.6,80.7,80.7,80.5
